Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Média movel curta,Média movel longa,Sinal,EMA10,EMA30,EMA200,ROC10,ROC30,MOM10,MOM30,RSI10,RSI30,RSI200,%K10,%D10,%K30,%D30,%K200,%D200,simple_rtn,log_rtn
2023-06-19,26845.9,26339.7,27029.7,26295.1,"46,45K","1,92%",29775.4,30225.58666666667,0.0,29388.969528949303,29862.158584374247,34066.402395103236,-10.747508195195246,-10.114575381359897,-3599.7999999999993,-3063.7999999999993,19.66316387983626,37.237036808706925,44.41558251367207,10.799364743250447,33.58849424320649,10.07057446886318,30.56243576392292,9.172657580513603,16.50773054483527,-0.05163965988052721,-0.05302074333769418
2023-06-18,26339.7,26515.0,26679.3,26290.6,"27,31K","-0,66%",29401.510000000002,30108.016666666666,0.0,28834.55688732216,29634.903191833975,33989.42503715082,-14.172458625375125,-12.607955619996217,-3738.899999999998,-3527.0999999999985,17.81130689866329,35.58565792431892,44.267070831110345,0.9618398370161839,15.493584892154376,0.8969838689052079,14.391291100495584,6.757846228705828,10.692210937413053,-0.018855765684890446,-0.01903580238015975
2023-06-17,26515.0,26341.3,26767.3,26183.5,"35,86K","0,66%",28984.1,29987.193333333336,0.0,28412.819271445405,29433.61911494146,33914.96190825178,-12.396339247365116,-12.305071852623572,-4174.0999999999985,-3624.7000000000007,20.685550826933934,36.59303396683425,44.3318549715207,6.360444367696999,6.040549649321195,5.939795735531267,5.635784691099875,7.594109425015391,7.841537744744945,0.00665535294631292,0.006633303860459458
2023-06-16,26341.3,25591.9,26472.8,25276.0,"69,24K","2,93%",28591.53,29857.38666666667,0.0,28036.179403909875,29234.114655912977,33839.51105903417,-13.536712259521488,-13.040334880527151,-3925.7000000000007,-3894.2000000000007,19.918637017035437,36.01568043571987,44.280596563174136,17.408569467594845,8.243617890769327,16.418278492717874,7.7516860323847725,7.171862752534834,7.174606135418689,-0.006551008862907826,-0.006572560898082533
2023-06-15,25591.3,25129.5,25732.8,24838.0,"68,38K","1,84%",28104.129999999997,29700.716666666667,0.0,27591.655875926263,28999.094355531495,33757.34115805286,-16.18643068619488,-15.588737820525514,-4874.0,-4700.100000000002,16.910751448004802,33.644614323522376,44.05952778286845,11.487784792753212,11.752266209348337,10.875622608821184,11.077898945690096,3.7931277568531057,6.186366644801115,-0.02847239885654851,-0.028885599715467898
2023-06-14,25129.5,25929.0,26051.7,24847.4,"60,82K","-3,08%",27563.72,29527.786666666667,0.0,27143.991171212398,28749.443106787527,33671.390348529836,-18.0899887220741,-20.13786265218759,-5404.0999999999985,-5187.9000000000015,15.327257849562088,32.290537706989454,43.92382657773896,4.445359441241955,11.113904567196656,4.208474698621237,10.500791933386754,1.4678039839674517,4.144264831118469,-0.01804519504675417,-0.018209995155983285
2023-06-13,25929.4,25906.9,26428.9,25726.4,"56,24K","0,09%",27088.72,29343.23,0.0,26923.15641281014,28567.504841833495,33594.26531964869,-13.252036600257602,-14.670273436600151,-4750.0,-5536.699999999997,28.256554356205484,36.845032648877684,44.222886755636246,18.400067436567504,11.444403890187543,16.47247041777351,10.5188559084053,5.495578964329601,3.585503568383391,0.03183111482520551,0.031335005242317936
2023-06-12,25906.8,25927.9,26080.7,25635.0,"40,75K","-0,08%",26690.35,29193.88,0.0,26738.36433775375,28395.846464941013,33517.684357528844,-13.635075624481201,-15.401671276446367,-3983.7000000000007,-4480.5,28.121750024774016,36.77273689134101,44.21619082101489,18.019050830312725,13.621492569374047,16.131369234484417,12.270771450293045,5.381780096275853,4.115054348190974,-0.0008715974916504443,-0.000871977553600913
2023-06-11,25928.4,25843.3,26190.1,25660.8,"39,20K","0,33%",26283.5,29037.383333333335,0.0,26591.098094525794,28236.656370428693,33442.082327138975,-8.405133585561522,-14.752114889545714,-4068.5,-4694.899999999998,28.484068306490414,36.89516047901294,44.22430288474839,30.672292545710306,22.363803604196832,16.457377445061606,16.353739032439833,5.490543616185631,5.455967558930367,0.0008337579322803546,0.0008334105492110509
2023-06-10,25844.0,26479.3,26525.1,25468.3,"83,57K","-2,40%",26037.129999999997,28885.006666666664,0.0,26455.262077339285,28082.29144330426,33366.39351948061,-3.732041019299041,-14.329944409269766,-2463.7000000000007,-4571.299999999999,27.874055297740924,36.6086396082559,44.19906215792473,45.900442578820076,31.53059531828102,15.18353054817677,15.924092409240922,5.065560232834498,5.312627981765332,-0.0032551179401737462,-0.0032604273615687122
2023-06-09,26479.3,26501.1,26773.9,26326.7,"38,96K","-0,08%",26000.469999999998,28762.086666666666,0.0,26459.63260873214,27978.872640510435,33297.78805111177,0.5299984434143082,-12.577256279548877,-366.6000000000022,-3687.600000000002,38.83041990980824,40.223386019029014,44.43895901748749,84.78227181156042,53.78500231203026,24.772096112050225,18.804334701762855,8.264516908699065,6.27354025257307,0.024582108032812133,0.02428482997815912
2023-06-08,26501.1,26341.8,26784.4,26231.3,"39,95K","0,60%",26016.61,28635.83,0.0,26467.172134417207,27883.53247015492,33230.083911369555,-0.052423156703758085,-12.671354757071688,161.39999999999782,-3787.7000000000007,39.18265897457885,40.34414008654919,44.44719553470077,85.44492396218646,72.0425461175223,25.10112291716975,21.68558319246557,8.374287498237623,7.234788213257066,0.0008232846034448293,0.0008229458905676771
2023-06-07,26342.5,27230.2,27342.0,26141.0,"77,48K","-3,26%",25999.36,28502.366666666665,0.0,26444.50447361408,27784.111020467506,33161.475087952975,0.004555583817050516,-11.93657628263202,-172.5,-4003.9000000000015,37.439886379130584,39.739958050852955,44.39907053680058,60.083865814696495,76.77035386281445,22.707377445061585,24.19353215809384,7.57568128260388,8.07149522984686,-0.005984657240642788,-0.006002637073100406
2023-06-06,27230.2,25745.6,27325.2,25425.6,"88,61K","5,76%",26088.25,28412.93666666667,0.0,26587.35820568425,27748.374825598636,33102.392927821704,6.404129528394422,-10.758108072677691,888.9000000000015,-2682.899999999998,50.99511189368902,44.54823029701467,44.73566830999482,95.53514376996807,80.354644515617,36.480922316771895,28.096474226334397,12.04555983000665,9.331842870282722,0.03369839612793024,0.03314304700739922
2023-06-05,25747.4,27122.3,27125.5,25437.5,"85,42K","-5,07%",26103.86,28254.09,0.0,26434.638531923476,27619.279675560017,33029.129735981034,2.4588630891979606,-16.318690604646324,156.10000000000218,-4765.399999999998,36.36934743231691,39.15022292260454,44.285593267996695,36.07792832518241,63.89897930328232,13.868301460944906,24.352200407592786,4.579145602126939,8.066795571579162,-0.0544542456537227,-0.055993000360887835
2023-06-04,27122.3,27070.9,27410.2,26956.1,"23,81K","0,19%",26303.140000000003,28132.553333333333,0.0,26559.66788975557,27587.216470685176,32970.292352251825,4.600569238007813,-12.933649639019881,1992.7999999999993,-3646.100000000002,50.88277199921302,45.48630022111994,44.80309426082808,85.49329839766195,72.3687901642708,34.83545307591422,28.39489228454366,11.502245765272209,9.375650399135273,0.05339956655817657,0.052022616597707634
2023-06-03,27072.0,27246.0,27317.5,26931.4,"20,62K","-0,63%",26417.4,27996.576666666668,0.0,26652.819182527284,27553.976698382907,32911.54063482161,4.497660845801105,-11.580556344859348,1142.5999999999985,-4079.2999999999993,50.415337710266016,45.30775257647882,44.78779828520178,82.95878262622189,68.17666978302208,34.06838076066733,27.59071176584214,11.248967753630486,9.110119707009883,-0.0018545624817953854,-0.0018562843119518952
2023-06-02,27244.7,26819.0,27299.4,26541.3,"49,37K","1,59%",26551.190000000002,27884.143333333333,0.0,26760.433876613235,27534.023363003365,32855.09495757059,5.076672683235368,-10.92660886395438,1337.9000000000015,-3373.0,52.09421744274419,46.059780267809465,44.852765490383504,91.66078806812456,86.70428969733611,36.7020465428371,35.20196012647287,12.118572378094226,11.623261965665646,0.006379284869976409,0.0063590233559106665
2023-06-01,26819.0,27216.4,27340.9,26662.3,"51,98K","-1,46%",26640.25,27758.55,0.0,26771.082262683554,27487.892823454764,32794.97187836223,3.7726358148893357,-11.990653990923086,890.5999999999985,-3767.7999999999993,47.673264225371845,44.49951684385307,44.72239706402516,70.21062178776579,81.61006416070407,30.21014426449507,33.66019052266649,9.975024673205906,11.11418826831021,-0.015625057350604044,-0.015748415229071958
2023-05-31,27216.1,27696.9,27825.0,26865.1,"63,08K","-1,74%",26777.46,27649.99,0.0,26851.99457855927,27470.357802586714,32739.40358646057,2.782550898248818,-10.607737710087145,1372.0999999999985,-3256.800000000003,51.9037598981428,46.2563194411824,44.87261567454295,74.62282237225969,78.83141074271667,36.26589806935673,34.39269629222962,11.974561421176654,11.356052824158935,0.01480666691524668,0.014698118405334073
2023-05-30,27698.2,27738.9,28033.6,27583.8,"45,19K","-0,15%",26899.35,27558.406666666666,0.0,27005.850109730316,27485.057299194024,32689.19124784471,4.5171709853553335,-7.913932164395943,1218.9000000000015,-2747.5,56.63329813421924,48.31118438537353,45.05480311570001,87.13957055214733,77.32433823739093,43.61789733735932,36.697979890403694,14.402102761384928,12.117229618589166,0.017713779711273858,0.017558719176430447
2023-05-29,27739.4,28068.4,28431.2,27548.8,"54,56K","-1,18%",27023.18,27480.433333333334,0.0,27139.22281705208,27501.466505697634,32639.88991132558,5.302837619815892,-9.611555894438082,1238.300000000003,-2339.199999999997,57.03448363113506,48.48531305596668,45.070394853776044,76.9829651317541,79.58178601872036,44.24619513831703,41.37666351501101,14.609559104916523,13.662074429159373,0.0014874612790722885,0.001486356104344589
2023-05-28,28071.2,26855.3,28181.9,26788.5,"55,23K","4,52%",27196.05,27393.17,0.0,27308.673213951704,27538.223505330046,32594.384909862296,3.088482640597572,-7.254765916674924,1728.7000000000007,-2617.899999999998,60.31925609873208,49.89164005429702,45.19626740077383,88.0223582645728,84.04829798282474,49.30612742855401,45.723406634743434,16.28028761908599,15.097316495129151,0.011961325767680497,0.011890354490452964
2023-05-27,26857.5,26711.2,26882.9,26591.2,"18,68K","0,55%",27158.78,27279.52,0.0,27226.64172050594,27494.305859824883,32537.24503670078,4.311503297420316,-11.842325531013971,-372.7000000000007,-3409.5,46.01972651703676,45.22024703922355,44.818698967517044,47.432942512609806,70.81275530297889,30.79726720956476,41.449863258811924,10.168885576748778,13.686244100250434,-0.043236484368320616,-0.04419902816865332
2023-05-26,26711.5,26475.5,26911.6,26330.0,"45,88K","0,89%",27255.190000000002,27154.39333333333,1.0,27132.979589504863,27443.802255965213,32479.22067980101,-1.5146208101820247,-12.517685435061699,964.0999999999985,-3753.7999999999993,44.60633869291218,44.69942977709451,44.773478778779214,18.156291642870734,51.203864140017764,28.570775002287483,36.22472321346874,9.433724747729059,11.960965981187947,-0.005436097924229721,-0.005450927271489835
2023-05-25,26475.8,26327.1,26589.2,25892.5,"50,17K","0,56%",27190.54,27019.133333333335,1.0,27013.49239141307,27381.350497515843,32419.42725784445,-2.2022754137115865,-13.701702119337412,-646.5,-4057.7999999999993,42.277238651771434,43.85588088034992,44.70030301931867,22.976326466301618,29.52185354059404,24.976362582730943,28.114801598194386,8.246893190195168,9.283167838224339,-0.00882391479325384,-0.00886307607010582
2023-05-24,26328.4,27220.7,27220.7,26088.7,"72,65K","-3,28%",27116.18,26874.1,1.0,26888.930138428877,27313.418207353534,32358.76186884163,-3.36322293877341,-11.917164316421601,-743.5999999999985,-4351.0,40.797054448322775,43.32691554879726,44.65443332963956,17.170205223145757,19.434274444106027,25.126865042569356,26.224667542529247,7.5046828737739,8.395100270566047,-0.005567348295424379,-0.0055829037408665246
2023-05-23,27220.7,26851.6,27448.1,26804.1,"50,89K","1,39%",27113.78,26785.106666666667,1.0,26949.251931441813,27307.436387524274,32307.58830928868,1.4978187106156111,-9.254956345489036,-24.0,-2669.7999999999993,52.08156395576809,47.30697166769256,44.99782167677961,52.31811557096153,30.821549086802957,40.17027733288377,30.09116831939468,11.997724022638929,9.249766695536003,0.033891159356436384,0.03332950880157237
2023-05-22,26847.3,26749.9,27048.9,26546.1,"35,56K","0,36%",27116.609999999997,26680.120000000003,1.0,26930.71521663421,27277.75016897432,32253.205984789383,-1.3550802649902054,-5.1590203372227394,28.299999999999272,-3149.600000000002,47.84156579520335,45.91118974140022,44.88070930761468,37.60980029148773,35.699373695198325,55.91951463876208,40.40555233807172,10.258805989962266,9.92040429545837,-0.01371750175417974,-0.013812456038375623
2023-05-21,26749.9,27116.2,27257.1,26677.6,"27,42K","-1,35%",27069.99,26628.193333333336,1.0,26897.839722700715,27243.695319363072,32198.39573407322,-3.4236881819035143,-0.3575965044941685,-466.1999999999971,-1557.7999999999993,46.73875520867969,45.54855042870439,44.85010825717958,33.77319100326944,41.23370228857289,53.20883891795617,49.76621029653399,9.76151454347727,10.672681518692826,-0.0036279253407232037,-0.003634522222023778
2023-05-20,27116.2,26883.0,27147.2,26831.3,"17,72K","0,87%",27011.79,26637.20333333333,1.0,26937.54159130059,27235.469814888038,32147.780005565754,-2.246623935629468,2.9480214277307635,-582.0,270.2999999999993,51.41830091366053,47.171938059954535,44.99186978552782,48.201835585142014,39.86160895996638,63.4030947344985,57.510482763738906,11.631718412547679,10.55067964866241,0.013693509134613535,0.013600600243380242
2023-05-19,26882.9,26828.2,27154.7,26711.3,"36,67K","0,20%",26926.140000000003,26655.31,1.0,26927.606756518664,27212.723375217844,32095.34532839137,-4.233164239505256,1.3875165000942917,-856.5,543.2000000000007,48.40842465413409,46.263177804543886,44.91796228621307,43.26024285839088,41.74508981560077,56.910274963820584,57.84073620542507,11.647604292451764,11.013612416158908,-0.008603712909625916,-0.008640938520314105
2023-05-18,26828.0,27403.8,27467.0,26449.8,"63,39K","-2,10%",26801.82,26665.743333333336,1.0,26909.496437151636,27187.902512300563,32042.886574642136,-0.10983896490738154,1.847668869797621,-1243.2000000000007,313.0,47.67868112988416,46.04722941364276,44.900518516397725,59.41568751984757,50.292588654460154,55.38238895691862,58.56525288507922,12.971859538879727,12.083727414626395,-0.002042190388685805,-0.0020442785028464087
2023-05-17,27403.1,27035.5,27465.3,26597.7,"58,14K","1,36%",26856.379999999997,26701.136666666665,1.0,26999.242539487703,27201.786221184397,31996.678244281167,2.589146996611941,7.079749758707058,545.5999999999985,1061.7999999999993,55.48863894313145,48.644947219327115,45.12487764522567,95.94156875198466,66.2058330434077,71.38762106200596,61.22676166091504,17.290399989214976,13.969954606848829,0.02143655881914408,0.021210027442966586
2023-05-16,27035.3,27183.9,27295.3,26881.9,"45,29K","-0,55%",26888.760000000002,26749.270000000004,1.0,27005.798441399027,27191.04517465637,31947.267574066027,2.11325059110584,7.583915318649394,323.7999999999993,1444.0,50.16734809072109,47.143226622364786,45.00708385823809,72.58177199110824,75.97967608764681,61.049723756906026,62.606577925276845,15.569553880165515,15.277271136086744,-0.0134218391349884,-0.013512726181591847
2023-05-15,27183.9,26920.4,27651.7,26752.1,"53,27K","0,98%",26959.57,26817.75,1.0,27038.18054296284,27190.584195646286,31899.8293223126,3.249342914875192,4.838137403873595,708.1000000000022,2054.4000000000015,52.224120286506896,47.816535975075446,45.065312546763714,70.0703774792067,79.53123940743319,58.50079850944908,63.646047776120334,17.296575928274404,16.71884326588497,0.005496517515988453,0.005481466789453584
2023-05-14,26920.0,26777.4,27176.1,26609.9,"26,35K","0,53%",27018.73,26850.77,1.0,27016.693171515053,27173.12715076588,31850.23576642474,-1.1046740164654132,3.910942300863097,591.5999999999985,990.5999999999985,48.29117388952014,46.72310952619024,44.980306431690195,39.12139113070972,60.59118020034154,49.720521692840045,56.42368131973169,15.35081251658949,16.07231410834314,-0.009707952133432007,-0.009755381511792172
2023-05-13,26777.5,26798.7,27011.9,26695.6,"27,95K","-0,08%",26974.409999999996,26879.79333333333,1.0,26973.203503966863,27147.602818458403,31799.717402162063,-0.2599889001873532,3.2747874917079285,-443.2000000000007,870.7000000000007,46.2035364492342,46.13381880820347,44.93430850705841,27.265163491139056,45.48564403368514,44.979371839233444,51.06689734717418,14.30014451293243,15.64917765259878,-0.005293462109955405,-0.005307522119879368
2023-05-12,26799.2,26983.1,27044.0,25853.1,"87,49K","-0,68%",26969.6,26908.82,1.0,26941.566503245616,27125.125217267538,31749.918672066156,0.18429975439160248,3.6960222875715862,-48.099999999998545,870.7999999999993,46.594177859864516,46.24063083410446,44.94292540101138,52.602023796286055,39.6628594727116,45.701357466063385,46.80041699937894,14.460140973840213,14.703699334454049,0.0008103818504341387,0.0008100536683522823
2023-05-11,26983.5,27604.3,27607.4,26766.2,"62,85K","-2,25%",26992.96,26946.803333333337,1.0,26949.190775382773,27115.98810647608,31702.451666509496,-0.4893753549538679,1.9041288855823255,233.59999999999854,1139.5,50.01910748009496,47.1611778010465,45.01636758766433,62.848882464138775,47.57202325052128,51.83324461006122,47.504657971786,15.819004925236674,14.859763470669776,0.006877070957342024,0.006853531763713555
2023-05-10,27603.3,27634.3,28311.7,26885.7,"91,45K","-0,11%",27041.670000000002,26984.27,1.0,27068.119725313176,27147.427583477624,31661.63006913657,2.6797704116743275,4.159072642267683,487.09999999999854,1124.0,59.680898130552876,50.13191330652059,45.26315068947024,71.18685430732934,62.21258685591804,72.4547511312217,56.66311773578209,20.38885775798507,16.88933455235399,0.022969592528767624,0.022709762704431286
2023-05-09,27634.9,27670.5,27816.0,27366.3,"49,75K","-0,13%",27116.870000000003,27022.063333333335,1.0,27171.170684347144,27178.87741680165,31621.5300184829,3.007678544803942,4.906140267628363,752.0,1133.800000000003,60.117642623933655,50.27935028465374,45.275736301736345,72.47213861547228,68.83595846231346,73.50612190577593,65.9313725490196,20.621847995989036,18.943236893070267,0.001144790659088013,0.0011441358859325965
2023-05-08,27670.5,28424.8,28627.8,27280.3,"85,72K","-2,65%",27201.120000000003,27066.33,1.0,27261.957832647662,27210.595002814447,31582.184147415028,0.9758020078020424,1.616954704702864,842.5,1328.0,60.65118467752218,50.45008146082712,45.28997929491293,65.49897286193107,69.71932192824421,70.10492786209484,72.0219336330308,21.595596251934648,20.868767335302923,0.0012882261198701173,0.0012873970685295046
2023-05-07,28424.8,28857.1,29122.0,28419.6,"36,50K","-1,50%",27303.29,27106.15,1.0,27473.38368125718,27288.930809084482,31550.74196184382,5.1395767755490045,10.398719870744221,1021.7000000000007,1194.5999999999985,70.07577279123662,53.91841467734313,45.59152898731778,78.67172443329558,72.21427863689964,81.0774867688967,74.89617884558913,27.346543560967053,23.187995936296915,0.02726007842286915,0.026895139804433345
2023-05-06,28857.1,29512.8,29816.4,28414.9,"58,94K","-2,22%",27485.47,27209.806666666667,1.0,27724.968466483147,27390.103014949997,31523.91807713491,6.155113872549549,6.396212710573954,1821.7999999999993,3109.699999999997,74.0358483551363,55.75457511178791,45.763715838954305,75.79542300608072,73.32204010043579,75.79542300608072,75.6592792123574,30.642492814174936,26.528210875692213,0.015208550280037203,0.015094059644233777
2023-05-05,29513.2,28842.2,29653.9,28825.3,"74,52K","2,33%",27718.4,27289.503333333334,1.0,28050.10147257712,27527.077013985483,31503.895059744224,9.632986627043092,9.017434988179671,2329.2999999999993,2390.9000000000015,78.77294787290438,58.35956775732262,46.024267430618266,92.34980950218251,82.27231898051959,92.34980950218251,83.07423975905328,35.64474195835653,31.211259444499508,0.022736172380454,0.02248155769730801
2023-05-04,28842.1,29023.6,29352.7,28687.4,"53,80K","-0,63%",27910.610000000004,27348.506666666668,1.0,28194.101204835828,27611.91720663158,31477.38873413834,7.71020446270189,5.863158706096957,1922.0999999999985,1770.0999999999985,65.24426784749531,54.93706324661538,45.79809206078015,75.4169505210304,81.18739434309786,75.4169505210304,81.18739434309786,30.528129550704854,32.271788107745444,-0.022738977813317462,-0.023001495593775238
2023-05-03,29023.6,28669.1,29244.7,28164.4,"81,22K","1,24%",28135.22,27407.803333333333,1.0,28344.91916759295,27702.993515881153,31452.95393980315,8.300247768590099,8.22029158432454,2246.0999999999985,1778.8999999999978,66.94994710104308,55.6645016163238,45.87039560518862,79.99646759013947,82.58774253778411,79.99646759013947,82.58774253778411,31.911925038692896,32.694932182584765,0.006292884360015405,0.006273166840045856
2023-05-02,28669.1,28079.0,28877.4,27913.2,"65,33K","2,11%",28322.21,27469.473333333335,1.0,28403.861137121505,27765.322966469463,31425.232575199447,6.246780439898451,5.338751694768906,1869.8999999999978,1850.0999999999985,60.50580552322385,53.906259110771074,45.75059519885101,62.38607304439044,72.59983038518676,71.05190119344985,75.48843976820656,29.209139912016525,30.549731500471427,-0.012214198100855889,-0.012289404435943388
2023-05-01,28077.6,29252.1,29329.6,27685.9,"84,36K","-4,02%",28431.620000000003,27498.19,1.0,28344.540930372143,27785.469871858528,31391.897409527253,1.7182728152068747,1.3697641001942285,1094.0999999999985,861.5,51.343651523069546,51.11919948262129,45.55109649894875,40.66946463302274,61.01733508918422,56.127469532964916,69.05861277218473,24.69941522251278,28.60682672440741,-0.02063196961188174,-0.020847782284544654
2023-04-30,29252.1,29235.1,29941.3,29095.0,"47,62K","0,06%",28596.5,27549.986666666668,1.0,28509.55167030448,27880.0911704483,31370.589826160463,5.852020452398948,5.453254216024849,1648.7999999999993,1553.8999999999978,63.528285389456,55.812008270612765,46.0208226875327,74.09996242014277,59.051833365851984,83.14172496453205,70.10703189698226,33.65405875222054,29.18753796224995,0.04183049833319097,0.04097926055316761
2023-04-29,29234.1,29318.4,29425.5,29058.5,"25,72K","-0,30%",28756.419999999995,27599.809999999998,1.0,28641.287730249118,27967.446578806474,31349.31533864756,5.650783325201925,4.142680042178452,1599.199999999997,1494.699999999997,63.25853067394387,55.727187070702776,46.01470835981053,73.423524990605,62.73098401459017,82.70143339366956,73.9902092970555,33.54777167277166,30.63374854916833,-0.0006153404370968785,-0.0006155298367244603
2023-04-28,29321.8,29475.9,29587.2,28927.8,"69,88K","-0,52%",28921.55,27641.496666666666,1.0,28765.017233840186,28054.824218883477,31329.126134572918,3.1556950268779373,9.175463092246112,1651.2999999999993,1250.5999999999985,64.08413659919287,56.063737552624275,46.04980708511092,72.53258845437614,73.35202528837463,84.84663176948291,83.56326337589483,34.217032967032964,33.806287797341724,0.00299992132475424,0.0029954305398694203
2023-04-27,29475.9,28424.5,29859.8,28392.4,"121,63K","3,70%",29026.659999999996,27728.77666666667,1.0,28894.268645869244,28146.506527342608,31310.672569981685,2.14435962033608,10.349100574658861,1051.1000000000022,2618.4000000000015,65.5935782364975,56.66256623470156,46.11167856628612,79.36507936507944,75.10706427002019,88.61601682892231,85.38802733069157,35.39300976800978,34.38593813593814,0.0052554754483014055,0.005241713632738994
2023-04-26,28424.6,28298.8,29995.7,27307.8,"164,31K","0,44%",28983.409999999996,27785.88,1.0,28808.87434662029,28164.4480417076,31281.934609984746,-3.6885190355502013,7.360684096420124,-432.5,1713.0999999999985,49.74581204088651,51.69049379619069,45.75192276467243,41.54916477547523,64.48227753164359,62.074542557813906,78.51239705207303,27.37026862026861,32.32677045177046,-0.035666425791918255,-0.03631801289044245
2023-04-25,28298.8,27510.1,28375.6,27201.1,"65,31K","2,87%",28861.97,27846.646666666667,1.0,28716.13355632569,28173.11590998453,31252.23037262884,-1.8837047233037794,7.483933698971444,-1214.4000000000015,1823.0,48.19755450431367,51.135053788591584,45.70903535399887,39.27932441136477,53.39785618397314,59.03780234635252,69.90945391102956,26.410256410256405,29.724511599511604,-0.004425743897891188,-0.0044355664946619
2023-04-24,27509.3,27591.4,27978.8,27054.3,"66,74K","-0,30%",28728.690000000002,27886.01,1.0,28496.70927335738,28130.289077082303,31214.960818059913,-5.2174781901624865,1.0602225512202057,-1332.7999999999993,1180.8999999999978,39.60266863867293,47.80038559462628,45.44037056430865,15.468824369347923,32.0991045187293,39.97972287935113,53.69735592783917,20.385378510378505,24.721967846967846,-0.027898709485914552,-0.028295271603186137
2023-04-23,27591.4,27813.8,27815.0,27388.5,"41,77K","-0,80%",28585.47,27898.366666666665,1.0,28332.1075872924,28095.52203985119,31178.88011944258,-3.7590995182966926,2.771600868616219,-1432.199999999997,370.7000000000007,40.8220059519025,48.16403208636529,45.47386566966376,18.260012239069894,24.336053673260853,41.96157002848457,46.99303175139605,24.557178787392324,23.78427123600908,0.0029844452603302596,0.0029800006445202024
2023-04-22,27813.9,27264.8,27872.0,27165.7,"44,30K","2,01%",28499.95,27930.586666666666,1.0,28237.888025966513,28077.352875989825,31145.374407879724,-0.9391828361398307,3.9775849629344404,-855.1999999999971,966.6000000000022,44.21341547874512,49.15704076077565,45.56488902200557,25.824437342762014,19.851091317059936,47.33259305750017,43.0912953217786,26.883536893835387,23.942031397202076,0.008064106931870096,0.008031765773597007
2023-04-21,27264.8,28240.5,28353.4,27171.1,"98,72K","-3,46%",28418.670000000002,27947.749999999996,1.0,28060.962930336238,28024.930109796933,31106.735099166053,-6.79370028134732,0.5480118895715422,-812.7999999999993,514.8999999999978,38.2090734726598,46.8650362278059,45.37700825526092,7.156456109335687,17.080301897055858,34.07763240476995,41.12393183025154,21.92310471923104,24.45460680015292,-0.019741927597352493,-0.019939402798821875
2023-04-20,28240.5,28813.7,29082.1,28032.4,"95,45K","-1,99%",28317.51,27985.226666666666,1.0,28093.60603391147,28038.837844648744,31078.19587500527,-3.3987706137695315,5.050050403788276,-1011.5999999999985,1124.2999999999993,51.27370340579347,51.05958730315319,45.776293250701485,40.327735092133004,24.436209514743563,57.63047361560373,46.346899692624596,30.73733468237335,26.514658765146596,0.035786068483905975,0.035160624911318494
2023-04-19,28813.7,30382.2,30408.4,28641.1,"111,27K","-5,16%",28275.47,28049.586666666666,1.0,28224.532209563928,28088.8289514456,31055.648346938626,-1.7328404122529946,7.401595348143733,-420.3999999999978,1930.7999999999993,57.183002619794145,53.30003488694978,46.00931322768972,52.45520407859039,33.31313176001969,64.99242640440805,52.233510808260554,35.91548023415481,29.525306545253073,0.02029709105716959,0.0200938506288713
2023-04-18,30382.2,29434.1,30470.1,29149.2,"76,58K","3,22%",28381.510000000002,28168.059999999998,1.0,28616.83544418867,28236.78837393298,31048.942883907297,3.0747152758694365,10.871397761567131,1060.4000000000015,3554.2000000000007,68.7177170732532,58.657567077371866,46.63994447462987,97.42666432460923,63.403201165110865,98.09616634178042,73.57302212059739,50.08491725084918,38.91257738912578,0.05443591069525944,0.05300594212929911
2023-04-17,29434.9,30310.8,30312.2,29274.0,"71,90K","-2,89%",28377.409999999996,28235.786666666667,1.0,28765.574454336187,28314.08589819537,31032.87211490239,3.554315628012366,8.875803116665997,-41.0,2031.800000000003,58.196868685622306,54.73441633725882,46.31160252204061,69.69377598220045,73.19188146180001,77.57851418670138,80.22236897762994,41.527245790272474,42.50921442509216,-0.031179440593505414,-0.03167586545057623
2023-04-16,30310.3,30299.2,30545.3,30134.6,"34,48K","0,04%",28565.98,28344.95333333333,1.0,29046.433644456883,28442.87390476341,31025.677626386256,7.108075254074378,11.500925179977846,1885.7000000000007,3275.0,63.875688773952895,57.454644709690946,46.66035268229033,93.26840446863362,86.79628159181443,94.99168833383061,90.22212295410412,51.04995568823172,47.554039576451125,0.02974020635368202,0.029306543585919536
2023-04-15,30299.6,30472.6,30586.5,30208.8,"31,71K","-0,57%",28766.059999999998,28448.81,1.0,29274.28207273745,28562.662685101255,31018.4482814643,10.143115237392443,12.554234769687959,2000.7999999999993,3115.699999999997,63.75805850082058,57.41101995516512,46.65662960979913,91.87758337579974,84.94658794221125,93.93881776313006,88.83634009455402,52.751753047308114,48.44298484193744,-0.000353015311626792,-0.00035307763620003084
2023-04-14,30472.5,30387.4,30964.9,30026.0,"98,38K","0,28%",29062.379999999997,28567.22666666667,1.0,29492.139877694277,28685.877995739884,31013.012467457094,10.44202178939814,13.798898328820838,2963.2000000000007,3552.5,64.91800122333814,57.944799628735005,46.72566307331134,87.03937671088646,90.72845485177326,90.3673852654642,93.09929712080827,54.42173585488824,52.74114819680937,0.005706345958362613,0.005690126439801326
